tower_id,tower_name,latitude,longitude,camp_name
295,103,19.043971,73.015577,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
296,104,19.042808,73.016777,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
297,105,19.041531,73.018029,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
298,106,19.040455,73.01923,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
299,107,19.039782,73.020023,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
300,108,19.03836,73.021871,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
301,109,19.037081,73.023614,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
302,110,19.035587,73.025582,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
303,111,19.034402,73.027123,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
304,112,19.032922,73.029074,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
305,101,19.046656,73.012585,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
306,100,19.048263,73.010818,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
307,99,19.049921,73.009061,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
308,98,19.051367,73.007433,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
309,97,19.052997,73.005553,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
310,96,19.054575,73.003831,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
311,95,19.056008,73.002247,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
312,94,19.057075,73.001019,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
313,93,19.058352,72.999695,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
314,92,19.060019,72.997769,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
315,91,19.061371,72.996301,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
316,90,19.062067,72.995431,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
317,89,19.063262,72.994115,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
318,88,19.064129,72.993101,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
319,85,19.068682,72.987951,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
320,87,19.066067,72.990925,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
321,84,19.06989,72.986632,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
322,82,19.069454,72.983493,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
323,81,19.068667,72.981187,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
324,80,19.067045,72.976422,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
325,79,19.065231,72.971544,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
326,78,19.063621,72.966905,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
327,77,19.062014,72.962604,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
328,76,19.061158,72.960193,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
329,69,19.054435,72.944105,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
330,68,19.053363,72.940943,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
331,70,19.055255,72.946233,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
332,71,19.056289,72.948661,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
333,72,19.057169,72.951095,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
334,73,19.058059,72.9535,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
335,74,19.058968,72.956044,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
336,75,19.059967,72.958491,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
337,83,19.069404,72.984241,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
338,A2 str Mankhurd,19.052155,72.941248,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
339,A2 str Waghivli (110kV Waghivli Chembur),19.007527,73.058664,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
340,132,19.008056,73.057694,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
341,131,19.009776,73.05577,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
342,130,19.011294,73.053759,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
343,129,19.012789,73.05184,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
344,128,19.014252,73.050336,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
345,127,19.01595,73.048392,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
346,126,19.017783,73.046227,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
347,125,19.019593,73.044181,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
348,124,19.020756,73.043092,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
349,123,19.021824,73.0419,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
350,122,19.023383,73.039684,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
351,121,19.025422,73.037683,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
352,120,19.026919,73.035972,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
353,119,19.028344,73.034384,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
354,118,19.029547,73.032944,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
355,117,19.030753,73.031883,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
356,116,19.031355,73.031405,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
357,115,19.032346,73.030209,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
358,114,19.033103,73.029161,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
359,113,19.034486,73.027225,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
360,112,19.035877,73.025416,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
361,111,19.03717,73.023712,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
362,110,19.038493,73.021984,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
363,109,19.039885,73.020151,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
364,108,19.040828,73.019079,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
365,106,19.042788,73.017014,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
366,107,19.041777,73.018073,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
367,105,19.043961,73.015895,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
368,104,19.045325,73.014322,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
369,103,19.046792,73.012726,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
370,102,19.048359,73.010927,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
371,101,19.050054,73.009161,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
372,100,19.051516,73.007527,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
373,99,19.053148,73.0057,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
374,98,19.054554,73.004142,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
375,97,19.056141,73.002418,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
376,96,19.057279,73.001165,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
377,95,19.058479,72.999803,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
378,94,19.060174,72.997856,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
379,93,19.061466,72.996477,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
380,92,19.062164,72.995665,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
381,91,19.063396,72.99426,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
382,90,19.064317,72.993144,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
383,87,19.068835,72.988022,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
384,86,19.069969,72.986697,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
385,85,19.070082,72.984426,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
386,84,19.069902,72.983309,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
387,83,19.069106,72.981024,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
388,82,19.067413,72.976211,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
389,81,19.065672,72.971371,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
390,80,19.063973,72.966682,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
391,79,19.062434,72.962428,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
392,78,19.061543,72.960044,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
393,77,19.060981,72.959062,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
394,76,19.059877,72.955893,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
395,75,19.058824,72.953042,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
396,74,19.057688,72.949837,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
397,73,19.056968,72.947921,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
398,72,19.055428,72.946185,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
399,71,19.05454,72.943835,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
400,70,19.053267,72.940597,110Kv Waghivli Mankhurd (Blue) & 110Kv Waghivli Chembur (Yellow)
401,Tata Power Bhokarpada,18.914142,73.198095,110Kv Bhokarpada Karanjade
402,201A,18.914167,73.197222,110Kv Bhokarpada Karanjade
403,200,18.916347,73.195925,110Kv Bhokarpada Karanjade
404,194,18.930097,73.187711,110Kv Bhokarpada Karanjade
405,190,18.93591,73.184186,110Kv Bhokarpada Karanjade
406,189,18.937753,73.183081,110Kv Bhokarpada Karanjade
407,188,18.939574,73.181975,110Kv Bhokarpada Karanjade
408,187,18.941208,73.180994,110Kv Bhokarpada Karanjade
409,186,18.943147,73.179825,110Kv Bhokarpada Karanjade
410,185,18.945014,73.178711,110Kv Bhokarpada Karanjade
411,184,18.946836,73.177619,110Kv Bhokarpada Karanjade
412,183,18.948753,73.176481,110Kv Bhokarpada Karanjade
413,182,18.950053,73.174741,110Kv Bhokarpada Karanjade
414,181,18.951394,73.172911,110Kv Bhokarpada Karanjade
415,180,18.952735,73.171082,110Kv Bhokarpada Karanjade
416,179,18.953081,73.169708,110Kv Bhokarpada Karanjade
417,178,18.953803,73.166575,110Kv Bhokarpada Karanjade
418,177,18.954258,73.164706,110Kv Bhokarpada Karanjade
419,176,18.954963,73.161798,110Kv Bhokarpada Karanjade
420,175,18.955478,73.159611,110Kv Bhokarpada Karanjade
421,174,18.956006,73.157431,110Kv Bhokarpada Karanjade
422,173,18.956506,73.155333,110Kv Bhokarpada Karanjade
423,172,18.957295,73.152034,110Kv Bhokarpada Karanjade
424,171,18.958097,73.149397,110Kv Bhokarpada Karanjade
425,170,18.958923,73.146674,110Kv Bhokarpada Karanjade
426,167,18.962933,73.140861,110Kv Bhokarpada Karanjade
427,166,18.964305,73.138876,110Kv Bhokarpada Karanjade
428,165,18.965703,73.136832,110Kv Bhokarpada Karanjade
429,164,18.967067,73.134858,110Kv Bhokarpada Karanjade
430,163,18.96815,73.133306,110Kv Bhokarpada Karanjade
431,162,18.969001,73.131553,110Kv Bhokarpada Karanjade
432,161,18.970044,73.129351,110Kv Bhokarpada Karanjade
433,160,18.97092,73.127443,110Kv Bhokarpada Karanjade
434,159,18.971917,73.125222,110Kv Bhokarpada Karanjade
435,155,18.975097,73.115586,110Kv Bhokarpada Karanjade
436,154,18.975903,73.1131,110Kv Bhokarpada Karanjade
437,153,18.976789,73.11035,110Kv Bhokarpada Karanjade
438,152,18.977255,73.108879,110Kv Bhokarpada Karanjade
439,Tata Power Karanjade,18.978712,73.105432,110Kv Bhokarpada Karanjade
440,151N,18.978477,73.106116,110Kv Bhokarpada Karanjade
441,199,18.918889,73.195973,110Kv Bhokarpada Karanjade
442,198,18.921495,73.193735,110Kv Bhokarpada Karanjade
443,197,18.924358,73.193477,110Kv Bhokarpada Karanjade
444,196,18.925567,73.189988,110Kv Bhokarpada Karanjade
445,138(Bhira karanjade 7 & 8),18.972186,73.123938,110Kv Bhokarpada Karanjade
446,167,18.972603,73.122281,110Kv Bhokarpada Karanjade
447,110kV Khopoli chembur line (Loc No. 166),18.973494,73.119719,110Kv Bhokarpada Karanjade
448,166A,18.972981,73.121188,110Kv Bhokarpada Karanjade
449,Khopoli karanjade (Loc No.165),18.974167,73.117473,110Kv Bhokarpada Karanjade
450,Bhira Dharavi (Loc No. 134),18.974558,73.116844,110Kv Bhokarpada Karanjade
451,191,18.934095,73.185268,110Kv Bhokarpada Karanjade
452,192,18.933049,73.18563,110Kv Bhokarpada Karanjade
453,193,18.932327,73.186332,110Kv Bhokarpada Karanjade
454,Loc 20 of 110 kV Malad Versova Lines,19.155444,72.830459,Kml File For 110 Kv Malad Versova Lines (2)
455,Loc 19 of 110 kV Malad Versova Line,19.158075,72.830986,Kml File For 110 Kv Malad Versova Lines (2)
456,Loc 18 of 110 kV Malad Versova Line,19.160588,72.830925,Kml File For 110 Kv Malad Versova Lines (2)
457,Loc 17 of 110 kV Malad Versova Line,19.163313,72.830634,Kml File For 110 Kv Malad Versova Lines (2)
458,Loc 16 of 110 kV Malad Versova Line,19.166053,72.829378,Kml File For 110 Kv Malad Versova Lines (2)
459,Loc 15 of 110 kV Malad Versova Line,19.168142,72.829049,Kml File For 110 Kv Malad Versova Lines (2)
460,Loc 14 of 110 kV Malad Versova Line,19.170521,72.828918,Kml File For 110 Kv Malad Versova Lines (2)
461,Loc 13 of 110 kV Malad Versova Line,19.172776,72.829702,Kml File For 110 Kv Malad Versova Lines (2)
462,Loc 12 of 110 kV Malad Versova Line,19.174118,72.830184,Kml File For 110 Kv Malad Versova Lines (2)
463,Loc. 10 of 110 kV Malad Versova Lines,19.176428,72.83098,Kml File For 110 Kv Malad Versova Lines (2)
464,Loc. 09 of 110 kV Malad Versova Lines,19.179036,72.830865,Kml File For 110 Kv Malad Versova Lines (2)
465,Loc. 8 of 110 kV Malad Versova Lines,19.181352,72.830009,Kml File For 110 Kv Malad Versova Lines (2)
466,22O Kv BK 7 Gantry,18.454179,73.387652,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
467,GANTRY 220kV BK8,18.454783,73.387708,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
468,374,18.454416,73.387043,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
469,373,18.454441,73.384617,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
470,372,18.453856,73.3827,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
471,371,18.453115,73.380155,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
472,370,18.453763,73.377755,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
473,369,18.454403,73.375638,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
474,368,18.454083,73.373505,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
475,367,18.453424,73.369513,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
476,366,18.452835,73.36596,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
477,365,18.45361,73.363555,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
478,364,18.454482,73.360899,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
479,363,18.455669,73.357279,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
480,362,18.457138,73.355761,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
481,361,18.460373,73.352731,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
482,360,18.463037,73.350176,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
483,359,18.464932,73.348452,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
484,358,18.466935,73.346469,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
485,357,18.46891,73.344583,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
486,356,18.471437,73.342102,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
487,355,18.473802,73.339879,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
488,354,18.475521,73.338207,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
489,353,18.476669,73.337196,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
490,352,18.478149,73.335752,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
491,351,18.481132,73.331936,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
492,350,18.482441,73.330299,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
493,349,18.484438,73.327919,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
494,348,18.486847,73.324959,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
495,347,18.488906,73.322599,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
496,346,18.490331,73.320998,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
497,345,18.491845,73.319281,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
498,344,18.494036,73.318637,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
499,343,18.496875,73.317852,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
500,342,18.500567,73.316763,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
501,341,18.502628,73.316141,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
502,340,18.505775,73.31524,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
503,339,18.508442,73.314486,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
504,338,18.511048,73.313709,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
505,337,18.513326,73.313048,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
506,336,18.516047,73.312312,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
507,334,18.518755,73.311494,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
508,334,18.52094,73.310802,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
509,333,18.524033,73.309857,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
510,332,18.526486,73.309161,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
511,331,18.528402,73.308819,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
512,330,18.531911,73.308294,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
513,329,18.53507,73.307866,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
514,328,18.537691,73.307429,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
515,327,18.540396,73.307058,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
516,326,18.543603,73.306671,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
517,325,18.546539,73.306271,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
518,324,18.549025,73.305842,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
519,323,18.551366,73.305522,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
520,322,18.555024,73.304943,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
521,321,18.557897,73.304551,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
522,320,18.561373,73.304089,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
523,319,18.564688,73.303591,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
524,318,18.567524,73.303111,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
525,317,18.570823,73.302518,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
526,316,18.572738,73.302184,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
527,315,18.576188,73.301616,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
528,314,18.579959,73.300989,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
529,313,18.582865,73.300476,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
530,312,18.585275,73.300101,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
531,311,18.588889,73.299423,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
532,310,18.591123,73.299066,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
533,309,18.59375,73.298577,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
534,308,18.596601,73.298154,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
535,307,18.599588,73.297677,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
536,306,18.60232,73.297203,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
537,305,18.605514,73.296665,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
538,304,18.608109,73.296237,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
539,303,18.610714,73.295837,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
540,302,18.612944,73.295349,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
541,301,18.615878,73.294763,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
542,300,18.618632,73.294237,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
543,299,18.621278,73.293724,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
544,298,18.624091,73.293543,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
545,297,18.626981,73.293488,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
546,296,18.630199,73.293348,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
547,295,18.633142,73.293222,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
548,294,18.635389,73.293135,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
549,293,18.637866,73.294201,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
550,292,18.64005,73.295191,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
551,291,18.642458,73.296251,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
552,290,18.644885,73.297312,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
553,289,18.647577,73.298482,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
554,288,18.65028,73.299715,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
555,287,18.652687,73.300772,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
556,286,18.65509,73.301883,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
557,285,18.65754,73.301493,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
558,284,18.660336,73.301132,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
559,283,18.663377,73.300637,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
560,282,18.666288,73.300192,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
561,281,18.668139,73.300268,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
562,280,18.670713,73.300305,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
563,279,18.673397,73.300371,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
564,278,18.675924,73.300403,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
565,277,18.678088,73.300467,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
566,276,18.680068,73.300031,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
567,275,18.6824,73.299536,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
568,274,18.684968,73.298938,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
569,273,18.687484,73.298356,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
570,272,18.690493,73.297684,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
571,271,18.693065,73.297901,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
572,270,18.696528,73.298188,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
573,269,18.699863,73.298451,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
574,268,18.703342,73.299609,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
575,267,18.705767,73.300381,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
576,266,18.70965,73.301706,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
577,265,18.711784,73.302481,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
578,264,18.713779,73.302114,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
579,263,18.716783,73.301584,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
580,262,18.719613,73.301074,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
581,261,18.721509,73.300646,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
582,260,18.723381,73.299537,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
583,259,18.725533,73.298157,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
584,258,18.727166,73.297171,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
585,257,18.729984,73.295413,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
586,256,18.731724,73.294313,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
587,255,18.734323,73.293304,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
588,254,18.736377,73.292503,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
